2026/08/22 08:03:40.384, 1, 100 %, 20787 MiB
2026/08/22 08:03:45.385, 0, 100 %, 20193 MiB
2026/08/22 08:03:45.386, 1, 100 %, 20627 MiB
2026/08/22 08:03:50.386, 0, 100 %, 20801 MiB
2026/08/22 08:03:50.388, 1, 98 %, 20467 MiB
2026/08/22 08:03:55.389, 0, 100 %, 20097 MiB
2026/08/22 08:03:55.390, 1, 100 %, 20499 MiB
2026/08/22 08:04:00.391, 0, 100 %, 20513 MiB
2026/08/22 08:04:00.391, 1, 100 %, 20403 MiB
2026/08/22 08:04:05.392, 0, 100 %, 20385 MiB
2026/08/22 08:04:05.393, 1, 96 %, 20659 MiB
2026/08/22 08:04:10.394, 0, 64 %, 19905 MiB
2026/08/22 08:04:10.396, 1, 97 %, 20243 MiB
2026/08/22 08:04:15.397, 0, 100 %, 19969 MiB
2026/08/22 08:04:15.397, 1, 99 %, 20467 MiB
2026/08/22 08:04:20.398, 0, 100 %, 19841 MiB
2026/08/22 08:04:20.399, 1, 100 %, 20627 MiB
2026/08/22 08:04:25.400, 0, 79 %, 19905 MiB
2026/08/22 08:04:25.401, 1, 100 %, 20245 MiB
2026/08/22 08:04:30.402, 0, 100 %, 20641 MiB
2026/08/22 08:04:30.403, 1, 100 %, 20597 MiB
2026/08/22 08:04:35.404, 0, 100 %, 20033 MiB
2026/08/22 08:04:35.404, 1, 100 %, 20757 MiB
2026/08/22 08:04:40.405, 0, 100 %, 20065 MiB
2026/08/22 08:04:40.406, 1, 100 %, 20885 MiB
2026/08/22 08:04:45.408, 0, 100 %, 20353 MiB
2026/08/22 08:04:45.408, 1, 100 %, 20309 MiB
2026/08/22 08:04:50.409, 0, 100 %, 19969 MiB
2026/08/22 08:04:50.410, 1, 100 %, 20309 MiB
2026/08/22 08:04:55.411, 0, 100 %, 20513 MiB
2026/08/22 08:04:55.412, 1, 100 %, 20341 MiB
2026/08/22 08:05:00.413, 0, 100 %, 20161 MiB
2026/08/22 08:05:00.414, 1, 100 %, 20661 MiB
2026/08/22 08:05:05.415, 0, 100 %, 20641 MiB
2026/08/22 08:05:05.416, 1, 100 %, 21141 MiB
2026/08/22 08:05:10.417, 0, 99 %, 21665 MiB
2026/08/22 08:05:10.418, 1, 100 %, 20981 MiB
2026/08/22 08:05:15.419, 0, 92 %, 21217 MiB
2026/08/22 08:05:15.419, 1, 100 %, 22293 MiB
2026/08/22 08:05:20.420, 0, 100 %, 20577 MiB
2026/08/22 08:05:20.420, 1, 100 %, 22069 MiB
2026/08/22 08:05:25.421, 0, 100 %, 20513 MiB
2026/08/22 08:05:25.423, 1, 100 %, 20437 MiB
2026/08/22 08:05:30.424, 0, 100 %, 20513 MiB
2026/08/22 08:05:30.425, 1, 100 %, 20405 MiB
2026/08/22 08:05:35.426, 0, 100 %, 20961 MiB
2026/08/22 08:05:35.428, 1, 100 %, 20565 MiB
2026/08/22 08:05:40.429, 0, 100 %, 21025 MiB
2026/08/22 08:05:40.430, 1, 100 %, 20949 MiB
2026/08/22 08:05:45.431, 0, 98 %, 20929 MiB
2026/08/22 08:05:45.431, 1, 100 %, 21077 MiB
2026/08/22 08:05:50.432, 0, 100 %, 21121 MiB
2026/08/22 08:05:50.432, 1, 100 %, 21877 MiB
2026/08/22 08:05:55.433, 0, 100 %, 20513 MiB
2026/08/22 08:05:55.433, 1, 100 %, 21845 MiB
2026/08/22 08:06:00.434, 0, 100 %, 20961 MiB
2026/08/22 08:06:00.434, 1, 100 %, 20373 MiB
2026/08/22 08:06:05.435, 0, 100 %, 21121 MiB
2026/08/22 08:06:05.436, 1, 100 %, 20373 MiB
2026/08/22 08:06:10.441, 0, 100 %, 21441 MiB
2026/08/22 08:06:10.442, 1, 99 %, 20309 MiB
2026/08/22 08:06:15.442, 0, 100 %, 21409 MiB
2026/08/22 08:06:15.443, 1, 100 %, 20597 MiB
2026/08/22 08:06:20.444, 0, 100 %, 21057 MiB
2026/08/22 08:06:20.444, 1, 100 %, 20469 MiB
2026/08/22 08:06:25.445, 0, 100 %, 21697 MiB
2026/08/22 08:06:25.445, 1, 100 %, 20533 MiB
2026/08/22 08:06:30.446, 0, 100 %, 21761 MiB
2026/08/22 08:06:30.446, 1, 100 %, 20533 MiB
2026/08/22 08:06:35.448, 0, 100 %, 22369 MiB
2026/08/22 08:06:35.448, 1, 95 %, 20629 MiB
2026/08/22 08:06:40.449, 0, 100 %, 21857 MiB
2026/08/22 08:06:40.449, 1, 100 %, 20565 MiB
2026/08/22 08:06:45.450, 0, 100 %, 21953 MiB
2026/08/22 08:06:45.452, 1, 100 %, 20437 MiB
2026/08/22 08:06:50.453, 0, 100 %, 21985 MiB
2026/08/22 08:06:50.453, 1, 100 %, 20533 MiB
2026/08/22 08:06:55.454, 0, 100 %, 21761 MiB
2026/08/22 08:06:55.454, 1, 100 %, 20693 MiB
2026/08/22 08:07:00.455, 0, 54 %, 21985 MiB
2026/08/22 08:07:00.455, 1, 100 %, 20437 MiB
2026/08/22 08:07:05.456, 0, 100 %, 21377 MiB
2026/08/22 08:07:05.457, 1, 100 %, 20437 MiB
2026/08/22 08:07:10.458, 0, 100 %, 21697 MiB
2026/08/22 08:07:10.458, 1, 100 %, 20309 MiB
2026/08/22 08:07:15.459, 0, 91 %, 21761 MiB
2026/08/22 08:07:15.460, 1, 100 %, 20437 MiB
2026/08/22 08:07:20.461, 0, 100 %, 22881 MiB
2026/08/22 08:07:20.462, 1, 100 %, 20437 MiB
2026/08/22 08:07:25.463, 0, 100 %, 21665 MiB
2026/08/22 08:07:25.463, 1, 100 %, 20661 MiB
2026/08/22 08:07:30.464, 0, 100 %, 22049 MiB
2026/08/22 08:07:30.465, 1, 100 %, 20405 MiB
2026/08/22 08:07:35.466, 0, 59 %, 22657 MiB
2026/08/22 08:07:35.466, 1, 80 %, 20469 MiB
